airfoil_name,airfoil_file,reynolds_number,angle_of_attack,cl,cd,cm,cl_cd_ratio
vae_airfoil_4,vae_airfoil_4.dat,750000.0,25,[1.38628928],[0.23141423],[-0.14686844],[5.99050995]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,26,[1.36712446],[0.25405749],[-0.16510177],[5.38116181]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,27,[1.33623473],[0.28398466],[-0.18401839],[4.70530601]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,28,[1.32221608],[0.31164094],[-0.19981696],[4.24275483]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,29,[1.33837907],[0.3270124],[-0.21100832],[4.0927472]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-30,[-0.99297011],[0.32787779],[0.12577197],[-3.02847623]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-29,[-0.96516502],[0.31945872],[0.11765144],[-3.02125117]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-28,[-0.93612789],[0.31069303],[0.10928582],[-3.01303151]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-27,[-0.90597886],[0.30161417],[0.10073169],[-3.00376759]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-26,[-0.87483736],[0.2922507],[0.09205236],[-2.99344828]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-25,[-0.84280835],[0.28262642],[0.08331398],[-2.98205792]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-24,[-0.80996544],[0.2727597],[0.07457867],[-2.96952022]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-23,[-0.77633603],[0.26266322],[0.0658953],[-2.95563285]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-22,[-0.74190007],[0.25234445],[0.05729025],[-2.94002926]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-21,[-0.70662065],[0.24180352],[0.0487636],[-2.9222926]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-20,[-0.67052127],[0.23101795],[0.04029805],[-2.90246398]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-19,[-0.63378499],[0.21989965],[0.03188389],[-2.88215556]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-18,[-0.59673549],[0.2082199],[0.02355232],[-2.86589079]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-17,[-0.55946746],[0.19558384],[0.01541175],[-2.86049937]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-16,[-0.52177306],[0.18185684],[0.00762831],[-2.86914187]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-15,[-0.49058172],[0.16807445],[0.00049484],[-2.91883575]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-14,[-0.4789378],[0.1571507],[-0.01177437],[-3.04763385]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-13,[-0.80984736],[0.05671053],[-0.05645901],[-14.28036899]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-12,[-0.8621779],[0.03198732],[-0.06895024],[-26.95374144]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-11,[-0.81640481],[0.02424251],[-0.07095985],[-33.67657261]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-10,[-0.72715641],[0.01947281],[-0.07280033],[-37.34214928]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-9,[-0.61799228],[0.0158709],[-0.07593505],[-38.93871442]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-8,[-0.50618824],[0.01327274],[-0.07778155],[-38.13744149]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-7,[-0.39982272],[0.01151376],[-0.07693675],[-34.72564576]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-6,[-0.29301042],[0.01025917],[-0.07557533],[-28.56081912]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-5,[-0.18213438],[0.00925177],[-0.07512074],[-19.68643859]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-4,[-0.068748],[0.00841388],[-0.07536848],[-8.17078796]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-3,[0.04445212],[0.00762527],[-0.07616079],[5.82958224]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-2,[0.16260681],[0.00678663],[-0.07789036],[23.95985778]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,-1,[0.27706298],[0.00579789],[-0.0783205],[47.78690273]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,0,[0.39005694],[0.00552936],[-0.07863134],[70.54282928]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,1,[0.4994071],[0.00564247],[-0.0770716],[88.50851976]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,2,[0.60386846],[0.00596829],[-0.07483684],[101.17945543]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,3,[0.71420743],[0.00645177],[-0.07478449],[110.69944712]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,4,[0.82424536],[0.00704585],[-0.07529257],[116.98301995]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,5,[0.93029341],[0.00781274],[-0.07516531],[119.07385861]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,6,[1.03444879],[0.00886807],[-0.07441881],[116.64871027]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,7,[1.1380255],[0.01016471],[-0.07394457],[111.95850573]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,8,[1.23870907],[0.01177307],[-0.07313449],[105.21547543]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,9,[1.33215792],[0.01375249],[-0.07145576],[96.86666618]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,10,[1.41842087],[0.01581617],[-0.06862694],[89.68168407]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,11,[1.49206464],[0.01816457],[-0.0637463],[82.14149995]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,12,[1.54833142],[0.02113485],[-0.05677669],[73.25964701]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,13,[1.58931756],[0.02516816],[-0.04947878],[63.14795302]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,14,[1.61908522],[0.03075124],[-0.04367432],[52.65106297]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,15,[1.63797736],[0.03848418],[-0.03990057],[42.56235944]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,16,[1.64291334],[0.0492045],[-0.03829695],[33.38949088]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,17,[1.62761331],[0.06342864],[-0.03871538],[25.66054098]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,18,[1.58880439],[0.08195979],[-0.04252447],[19.38517017]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,19,[1.53705453],[0.10429183],[-0.05027167],[14.73801509]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,20,[1.48704431],[0.1282723],[-0.06120008],[11.59287187]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,21,[1.44428765],[0.15085576],[-0.07439483],[9.57396402]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,22,[1.42429238],[0.17077119],[-0.09191608],[8.34035527]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,23,[1.42537297],[0.18719912],[-0.11151307],[7.61420749]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,24,[1.404294],[0.20956553],[-0.12696092],[6.70097808]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,25,[1.39655911],[0.22991478],[-0.14294815],[6.07424684]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,26,[1.39970864],[0.24742467],[-0.1590092],[5.65711024]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,27,[1.39904056],[0.26639654],[-0.17539075],[5.25172189]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,28,[1.38560449],[0.29170461],[-0.19231688],[4.75002609]
vae_airfoil_4,vae_airfoil_4.dat,1000000.0,29,[1.37448219],[0.31797931],[-0.20759516],[4.32255226]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-30,[-0.98113703],[0.31893908],[0.12272745],[-3.07625216]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-29,[-0.95356839],[0.311301],[0.11481506],[-3.0631716]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-28,[-0.92453777],[0.30333339],[0.1065769],[-3.04792616]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-27,[-0.89416101],[0.29507901],[0.0980569],[-3.03024262]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-26,[-0.86258209],[0.28657555],[0.08931171],[-3.00996399]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-25,[-0.82997232],[0.27785227],[0.08041157],[-2.98709928]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-24,[-0.79652515],[0.26892688],[0.07143946],[-2.96186511]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-23,[-0.76244568],[0.25980395],[0.062487],[-2.93469628]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-22,[-0.72793546],[0.25047608],[0.0536463],[-2.90620751]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-21,[-0.69317601],[0.24092721],[0.04499816],[-2.87711804]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-20,[-0.6583177],[0.23113482],[0.03659908],[-2.84819782]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-19,[-0.62348306],[0.22106771],[0.02847226],[-2.82032622]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-18,[-0.58879398],[0.21067914],[0.0206075],[-2.79474265]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-17,[-0.55442766],[0.19990018],[0.01297341],[-2.77352255]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-16,[-0.52069513],[0.18864107],[0.00554057],[-2.76024264]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-15,[-0.48811385],[0.17681046],[-0.0016908],[-2.76066159]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-14,[-0.45741832],[0.1643614],[-0.0086695],[-2.78300332]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-13,[-0.4294685],[0.15135741],[-0.01528703],[-2.83744623]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-12,[-0.4051908],[0.13801595],[-0.02137534],[-2.935826]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-11,[-0.38602896],[0.12470961],[-0.02665654],[-3.09542274]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-10,[-0.37550163],[0.11202571],[-0.03057844],[-3.35192376]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-9,[-0.38209646],[0.10065024],[-0.03238954],[-3.79627958]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-8,[-0.42118783],[0.08911642],[-0.03248105],[-4.72626496]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-7,[-0.48823716],[0.0692111],[-0.03611297],[-7.05431842]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-6,[-0.49001474],[0.04028389],[-0.04555997],[-12.16403646]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-5,[-0.38412202],[0.02939967],[-0.04788533],[-13.0655226]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-4,[-0.23440683],[0.02387289],[-0.05726159],[-9.81895463]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-3,[-0.06929046],[0.02017745],[-0.07079347],[-3.43405448]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-2,[0.07073379],[0.01748606],[-0.07273374],[4.04515223]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,-1,[0.25924221],[0.01742867],[-0.08666505],[14.87447072]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,0,[0.37681302],[0.01706808],[-0.08733645],[22.07706082]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,1,[0.48328719],[0.01714245],[-0.0854282],[28.19243063]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,2,[0.59584677],[0.01745637],[-0.08415457],[34.1334957]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,3,[0.70811266],[0.01779792],[-0.08228433],[39.78626384]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,4,[0.81630326],[0.01811819],[-0.07961674],[45.05434146]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,5,[0.9186194],[0.01867142],[-0.07636275],[49.19921519]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,6,[1.01706021],[0.0196119],[-0.07310416],[51.85935206]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,7,[1.11258769],[0.02077168],[-0.06972397],[53.56271884]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,8,[1.19612989],[0.02218694],[-0.0647387],[53.91144753]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,9,[1.24925963],[0.02473293],[-0.05672275],[50.50997026]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,10,[1.27474466],[0.02991234],[-0.0468154],[42.61601087]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,11,[1.31421237],[0.03675959],[-0.03928303],[35.75155415]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,12,[1.37426764],[0.04415257],[-0.03467386],[31.12542726]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,13,[1.42245649],[0.0531024],[-0.02981514],[26.78704626]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,14,[1.41539283],[0.06503142],[-0.02225605],[21.76475287]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,15,[1.35263514],[0.08277654],[-0.01928607],[16.34080256]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,16,[1.10375725],[0.1409754],[-0.04710517],[7.82943181]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,17,[0.93556236],[0.20523671],[-0.09114989],[4.55845516]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,18,[0.9724413],[0.2165513],[-0.10015653],[4.49058168]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,19,[1.00306642],[0.22752695],[-0.10921801],[4.40856097]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,20,[1.03361317],[0.23866281],[-0.11911328],[4.33085142]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,21,[1.06480612],[0.24982965],[-0.1292197],[4.26212865]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,22,[1.09693021],[0.26067708],[-0.13933864],[4.20800405]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,23,[1.12960985],[0.271035],[-0.14934705],[4.16776372]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,24,[1.16226075],[0.28088198],[-0.1591547],[4.13789716]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,25,[1.19434988],[0.29025871],[-0.16869345],[4.11477701]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,26,[1.22546761],[0.29921603],[-0.17791159],[4.09559479]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,27,[1.25532354],[0.30779343],[-0.18677099],[4.07846116]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,28,[1.28372235],[0.31601251],[-0.19524502],[4.06225173]
vae_airfoil_5,vae_airfoil_5.dat,100000.0,29,[1.31053919],[0.32387664],[-0.20331609],[4.04641466]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-30,[-0.97727535],[0.31970214],[0.12525856],[-3.0568308]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-29,[-0.94981037],[0.31197454],[0.11720955],[-3.04451245]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-28,[-0.9209545],[0.30394628],[0.10886335],[-3.02999104]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-27,[-0.89083286],[0.29565796],[0.10026937],[-3.01305216]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-26,[-0.85959745],[0.28714032],[0.09148814],[-2.99364945]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-25,[-0.82742331],[0.27841069],[0.0825909],[-2.97195235]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-24,[-0.79449829],[0.26947037],[0.07365675],[-2.94836975]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-23,[-0.76100599],[0.26030413],[0.06476623],[-2.92352635]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-22,[-0.72710496],[0.25088327],[0.05599112],[-2.89818029]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-21,[-0.69291234],[0.24117108],[0.04738195],[-2.87311539]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-20,[-0.6585051],[0.2311265],[0.03895804],[-2.84911115]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-19,[-0.62395237],[0.22070085],[0.03070631],[-2.82714078]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-18,[-0.58938412],[0.20982645],[0.02259367],[-2.80891236]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-17,[-0.55507605],[0.19840356],[0.01459064],[-2.79771213]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-16,[-0.52149265],[0.18629942],[0.00669459],[-2.79921777]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-15,[-0.48923042],[0.17337881],[-0.00106174],[-2.82174277]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-14,[-0.45894998],[0.15958246],[-0.00861015],[-2.87594246]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-13,[-0.43168453],[0.14506876],[-0.01580365],[-2.97572361]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-12,[-0.40999661],[0.13044529],[-0.02225262],[-3.14305416]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-11,[-0.39942367],[0.11692858],[-0.02727555],[-3.41596275]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-10,[-0.40840296],[0.10400576],[-0.03173625],[-3.92673408]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-9,[-0.45027761],[0.08162117],[-0.04260952],[-5.51667666]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-8,[-0.51492202],[0.04588793],[-0.0639446],[-11.22129425]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-7,[-0.42342736],[0.02479217],[-0.07259332],[-17.07907431]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-6,[-0.2826411],[0.01833613],[-0.08090699],[-15.41443923]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-5,[-0.1540439],[0.01479442],[-0.08570984],[-10.41230035]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-4,[-0.04261913],[0.01274249],[-0.08622018],[-3.34464593]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-3,[0.06494594],[0.01107619],[-0.08569891],[5.8635635]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-2,[0.16612666],[0.0095093],[-0.0816502],[17.46991371]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,-1,[0.25521502],[0.00915209],[-0.07430776],[27.88596884]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,0,[0.37210655],[0.00913043],[-0.07484151],[40.75454245]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,1,[0.49853295],[0.00922059],[-0.07833912],[54.06738272]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,2,[0.61094351],[0.00942512],[-0.07885857],[64.82075994]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,3,[0.71448944],[0.00985086],[-0.07737462],[72.53063961]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,4,[0.81762934],[0.01056749],[-0.07569072],[77.37216824]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,5,[0.92091885],[0.01150595],[-0.07418],[80.03845575]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,6,[1.02196892],[0.01256669],[-0.0726842],[81.32363064]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,7,[1.1190893],[0.01388135],[-0.07089232],[80.6181771]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,8,[1.20638558],[0.01574231],[-0.0672948],[76.6333019]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,9,[1.2674426],[0.01876324],[-0.06039954],[67.54923293]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,10,[1.30577785],[0.02347612],[-0.0516472],[55.6215309]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,11,[1.33694832],[0.02890372],[-0.04406702],[46.25523112]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,12,[1.36245006],[0.03532715],[-0.03821012],[38.56665833]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,13,[1.3838331],[0.0430302],[-0.03400223],[32.15958072]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,14,[1.40342823],[0.0517199],[-0.03085219],[27.13517044]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,15,[1.42187811],[0.06088648],[-0.02842844],[23.3529376]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,16,[1.43356128],[0.07108097],[-0.02731654],[20.168005]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,17,[1.42482372],[0.08482269],[-0.02902216],[16.79767167]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,18,[1.38645093],[0.10445932],[-0.03624857],[13.27263958]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,19,[1.32215521],[0.1336345],[-0.05254374],[9.89381673]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,20,[1.13566153],[0.19975646],[-0.08747407],[5.68523042]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,21,[1.05893637],[0.24972422],[-0.12584529],[4.24042315]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,22,[1.09750617],[0.25897497],[-0.13703243],[4.23788513]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,23,[1.13601776],[0.26732405],[-0.14766545],[4.2495905]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,24,[1.16972916],[0.27696908],[-0.15851665],[4.22332046]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,25,[1.20113249],[0.28664548],[-0.16902484],[4.19030681]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,26,[1.23124439],[0.29593072],[-0.17906333],[4.16058328]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,27,[1.26022343],[0.30475861],[-0.1885959],[4.13515276]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,28,[1.2879563],[0.31315521],[-0.19761321],[4.11283687]
vae_airfoil_5,vae_airfoil_5.dat,250000.0,29,[1.31429218],[0.32115602],[-0.20612003],[4.09237903]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-30,[-0.97510515],[0.32264856],[0.1253179],[-3.0221897]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-29,[-0.94731677],[0.31450481],[0.1171709],[-3.0120899]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-28,[-0.91829637],[0.30608481],[0.10876649],[-3.00013703]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-27,[-0.88818893],[0.29743008],[0.10015911],[-2.98621087]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-26,[-0.85715439],[0.28856732],[0.09141133],[-2.97037932]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-25,[-0.82535786],[0.27950444],[0.08259198],[-2.95293289]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-24,[-0.79295306],[0.27022874],[0.0737717],[-2.93437724]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-23,[-0.7600605],[0.26070927],[0.06501509],[-2.91535659]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-22,[-0.72674672],[0.25090442],[0.0563701],[-2.89650826]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-21,[-0.69301866],[0.2407719],[0.04785798],[-2.87832033]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-20,[-0.65885128],[0.23027358],[0.03946968],[-2.86116753]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-19,[-0.62426161],[0.21936547],[0.03117541],[-2.84576058]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-18,[-0.58941568],[0.20797017],[0.02294771],[-2.83413561]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-17,[-0.55469994],[0.19594393],[0.0147879],[-2.83091152]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-16,[-0.52065839],[0.18307104],[0.0067452],[-2.84402382]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-15,[-0.48782379],[0.16917133],[-0.00104555],[-2.88360798]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-14,[-0.45685778],[0.15468861],[-0.00823792],[-2.95340285]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-13,[-0.42983301],[0.14202427],[-0.01393439],[-3.02647567]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-12,[-0.40791079],[0.13254622],[-0.01725439],[-3.07749847]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-11,[-0.43731118],[0.10749173],[-0.02972469],[-4.06832385]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-10,[-0.62680016],[0.04581941],[-0.06019125],[-13.67979613]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-9,[-0.61628733],[0.0240919],[-0.07176582],[-25.58068922]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-8,[-0.50324467],[0.01839477],[-0.0769458],[-27.35803159]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-7,[-0.38108981],[0.01464263],[-0.08133478],[-26.02605529]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-6,[-0.26831166],[0.01240415],[-0.08225845],[-21.63079541]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-5,[-0.16196225],[0.01098336],[-0.08094419],[-14.74614312]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-4,[-0.05555023],[0.00990146],[-0.07976251],[-5.61030655]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-3,[0.05272154],[0.00877563],[-0.07963687],[6.00772372]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-2,[0.16698018],[0.0075661],[-0.07954784],[22.06950636]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,-1,[0.27194295],[0.0067693],[-0.07798089],[40.17300287]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,0,[0.37546817],[0.00670398],[-0.074799],[56.00673381]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,1,[0.48402612],[0.00683402],[-0.07376604],[70.82594316]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,2,[0.60259147],[0.00717889],[-0.07545343],[83.93937263]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,3,[0.7163823],[0.00767678],[-0.07631902],[93.31801797]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,4,[0.82157438],[0.00830154],[-0.07561476],[98.96652956]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,5,[0.92372548],[0.0090763],[-0.07469549],[101.77335419]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,6,[1.02669205],[0.0101008],[-0.07424554],[101.64460755]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,7,[1.1285904],[0.01153531],[-0.07325648],[97.8379307]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,8,[1.21985345],[0.01356233],[-0.07067413],[89.94422428]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,9,[1.2933806],[0.01656862],[-0.065864],[78.06207049]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,10,[1.35734966],[0.01972313],[-0.05994399],[68.82017904]
vae_airfoil_5,vae_airfoil_5.dat,500000.0,11,[1.40845186],[0.0232641],[-0.05288364],[60.5418582]
